gene	FR	FS	PR	PS	Tsil	Trepl	npop	nout
zfyve27	15	34	12	12	418.77000000000004	837.5400000000001	92	1
zfyve28	43	68	10	13	998.9100000000001	1997.8200000000002	92	1
zfyve9a	57	70	23	16	1187.01	2374.02	92	1
zfyve9b	35	63	17	12	953.7	1907.4	92	1
zgc:100829	11	10	9	4	348.48	696.96	92	1
zgc:100997	55	30	20	12	737.5500000000001	1475.1000000000001	92	1
zgc:101100	20	14	3	5	293.37	586.74	92	1
zgc:101540	28	34	10	13	614.7900000000001	1229.5800000000002	92	1
zgc:101559	10	8	1	1	232.65	465.3	92	1
zgc:101583	2	22	1	5	355.41	710.82	92	1
zgc:101664	10	2	6	7	262.35	524.7	92	1
zgc:101679	1	23	1	3	314.82	629.64	92	1
zgc:101716	7	15	8	3	317.79	635.58	92	1
zgc:101731	1	12	5	1	208.89000000000001	417.78000000000003	92	1
zgc:101744	3	11	4	5	190.41	380.82	92	1
zgc:101785	30	17	7	8	353.43	706.86	92	1
zgc:101810	15	33	5	8	391.05	782.1	92	1
zgc:101858	4	21	5	7	263.34000000000003	526.6800000000001	92	1
zgc:103559	17	19	7	6	500.61	1001.22	92	1
zgc:103586	7	12	2	0	134.64000000000001	269.28000000000003	92	1
zgc:103625	10	23	5	2	203.94	407.88	92	1
zgc:103759	10	13	4	5	219.78	439.56	92	1
zgc:109889	7	17	30	16	534.6	1069.2	92	1
zgc:109913	13	22	3	0	266.31	532.62	92	1
zgc:109965	17	42	13	12	600.9300000000001	1201.8600000000001	92	1
zgc:109982	6	18	6	3	314.82	629.64	92	1
zgc:109986	8	13	4	3	297.99	595.98	92	1
zgc:110045	5	20	2	4	429.66	859.32	92	1
zgc:110158	0	16	10	2	380.16	760.32	92	1
zgc:110222	4	14	0	2	155.43	310.86	92	1
zgc:110239	26	48	12	6	545.49	1090.98	92	1
zgc:110269	29	20	4	8	345.51	691.02	92	1
zgc:110319	5	16	4	1	276.21000000000004	552.4200000000001	92	1
zgc:110329	7	26	2	4	355.41	710.82	92	1
zgc:110333	9	37	5	2	297.99	595.98	92	1
zgc:110366	18	21	4	3	308.88	617.76	92	1
zgc:110410	27	22	6	5	296.01	592.02	92	1
zgc:110699	3	8	2	0	197.01000000000002	394.02000000000004	92	1
zgc:110789	51	55	16	26	611.82	1223.64	92	1
zgc:110843	1	4	1	0	117.81	235.62	92	1
zgc:111976	11	17	17	10	610.83	1221.66	92	1
zgc:112001	11	16	6	2	297.99	595.98	92	1
zgc:112052	11	19	1	3	140.58	281.16	92	1
zgc:112083	5	45	2	7	506.88	1013.76	92	1
zgc:112148	6	4	3	2	197.01000000000002	394.02000000000004	92	1
zgc:112271	2	6	0	1	86.13000000000001	172.26000000000002	92	1
zgc:112285	3	16	5	13	321.75	643.5	92	1
zgc:112294	14	19	8	6	225.72	451.44	92	1
zgc:112332	12	25	3	7	321.42	642.84	92	1
zgc:112334	16	41	7	7	440.55	881.1	92	1
zgc:112496	18	17	5	4	239.58	479.16	92	1
zgc:112980	30	42	11	3	610.83	1221.66	92	1
zgc:112982	30	30	24	15	714.7800000000001	1429.5600000000002	92	1
zgc:113054	18	37	7	10	545.49	1090.98	92	1
zgc:113142	20	18	7	5	333.63	667.26	92	1
zgc:113149	5	20	21	12	464.31	928.62	92	1
zgc:113184	24	16	5	3	230.34	460.68	92	1
zgc:113223	8	15	2	3	286.11	572.22	92	1
zgc:113229	53	22	14	7	574.2	1148.4	92	1
zgc:113232	16	27	19	5	654.39	1308.78	92	1
zgc:113263	32	78	23	16	1280.0700000000002	2560.1400000000003	92	1
zgc:113276	33	38	7	9	587.07	1174.14	92	1
zgc:113278	1	14	4	10	368.28000000000003	736.5600000000001	92	1
zgc:113279	33	17	6	8	449.46000000000004	898.9200000000001	92	1
zgc:113307	36	29	10	9	389.07	778.14	92	1
zgc:113337	5	27	3	6	374.88	749.76	92	1
zgc:113425	5	12	0	0	217.47	434.94	92	1
zgc:113436	21	28	7	1	419.76000000000005	839.5200000000001	92	1
zgc:113516	4	8	11	7	365.31	730.62	92	1
zgc:113531	9	15	5	8	216.81	433.62	92	1
zgc:113691	14	25	3	6	254.43	508.86	92	1
zgc:114041	16	24	10	7	408.87	817.74	92	1
zgc:114119	2	6	3	0	188.10000000000002	376.20000000000005	92	1
zgc:114130	21	44	8	12	428.67	857.34	92	1
zgc:114181	8	27	6	4	490.05	980.1	92	1
zgc:114188	0	14	1	2	133.65	267.3	92	1
zgc:122979	10	37	9	10	477.18	954.36	92	1
zgc:123010	21	32	15	15	516.78	1033.56	92	1
zgc:123258	25	23	9	10	572.88	1145.76	92	1
zgc:123278	17	12	3	2	200.31	400.62	92	1
zgc:123305	50	66	9	7	1011.7800000000001	2023.5600000000002	92	1
zgc:136439	11	18	3	3	272.25	544.5	92	1
zgc:136472	19	43	10	11	508.86	1017.72	92	1
zgc:136858	24	41	7	13	693	1386	92	1
zgc:136971	22	32	15	8	694.98	1389.96	92	1
zgc:152774	48	69	13	14	881.1	1762.2	92	1
zgc:152830	15	50	7	8	512.82	1025.64	92	1
zgc:152863	11	18	1	4	255.42000000000002	510.84000000000003	92	1
zgc:152951	6	57	8	4	485.1	970.2	92	1
zgc:153018	6	12	0	1	243.54000000000002	487.08000000000004	92	1
zgc:153031	14	14	7	5	195.03	390.06	92	1
zgc:153039	37	41	22	15	937.5300000000001	1875.0600000000002	92	1
zgc:153115	0	22	0	3	247.5	495	92	1
zgc:153184	7	11	3	7	284.13	568.26	92	1
zgc:153284	1	2	2	1	92.07000000000001	184.14000000000001	92	1
zgc:153292	19	28	3	4	378.18	756.36	92	1
zgc:153293	27	20	2	3	329.67	659.34	92	1
zgc:153372	19	30	3	4	358.38	716.76	92	1
zgc:153383	11	15	1	4	197.01000000000002	394.02000000000004	92	1
zgc:153675	0	1	0	3	126.72	253.44	92	1
zgc:153681	18	45	1	17	671.5500000000001	1343.1000000000001	92	1
zgc:153704	4	4	2	1	179.19	358.38	92	1
zgc:153733	7	17	3	8	254.43	508.86	92	1
zgc:153738	44	80	5	7	807.84	1615.68	92	1
zgc:153867	8	14	2	6	384.12	768.24	92	1
zgc:153896	15	26	4	3	431.64000000000004	863.2800000000001	92	1
zgc:153990	19	20	3	2	391.05	782.1	92	1
zgc:153993	5	12	6	0	203.94	407.88	92	1
zgc:154006	20	34	13	11	539.5500000000001	1079.1000000000001	92	1
zgc:154046	15	59	5	15	620.73	1241.46	92	1
zgc:154055	29	36	11	6	543.51	1087.02	92	1
zgc:154058	3	13	2	4	351.45	702.9	92	1
zgc:154075	12	26	7	9	324.72	649.44	92	1
zgc:154093	9	19	2	3	299.97	599.94	92	1
zgc:154142	73	100	17	18	1385.01	2770.02	92	1
zgc:158258	31	43	13	18	426.69	853.38	92	1
zgc:158260	2	1	3	2	186.12	372.24	92	1
zgc:158263	19	50	12	4	578.1600000000001	1156.3200000000002	92	1
zgc:158291	1	15	1	3	347.49	694.98	92	1
zgc:158296	13	10	14	9	238.92000000000002	477.84000000000003	92	1
zgc:158376	9	42	56	28	877.14	1754.28	92	1
zgc:158398	28	17	6	6	272.25	544.5	92	1
zgc:158403	7	19	5	8	565.2900000000001	1130.5800000000002	92	1
zgc:158482	27	47	7	12	615.78	1231.56	92	1
zgc:158659	3	84	4	13	1060.29	2120.58	92	1
zgc:158689	24	45	12	8	651.4200000000001	1302.8400000000001	92	1
zgc:158766	67	140	20	19	1784.97	3569.94	92	1
zgc:158785	22	16	2	1	233.64000000000001	467.28000000000003	92	1
zgc:158803	5	31	2	9	438.57	877.14	92	1
zgc:158828	5	35	12	12	693	1386	92	1
zgc:158868	16	21	5	3	263.34000000000003	526.6800000000001	92	1
zgc:161969	24	37	9	7	631.62	1263.24	92	1
zgc:162144	4	5	4	7	228.69	457.38	92	1
zgc:162171	1	5	7	2	223.74	447.48	92	1
zgc:162200	28	74	7	9	881.1	1762.2	92	1
zgc:162297	16	31	3	2	282.15000000000003	564.3000000000001	92	1
zgc:162331	21	29	4	5	378.18	756.36	92	1
zgc:162396	15	22	3	5	274.23	548.46	92	1
zgc:162472	74	81	36	26	1890.9	3781.8	92	1
zgc:162592	1	26	5	10	363.33000000000004	726.6600000000001	92	1
zgc:162608	11	29	11	10	321.75	643.5	92	1
zgc:162612	17	27	2	2	321.75	643.5	92	1
zgc:162698	34	13	15	6	713.7900000000001	1427.5800000000002	92	1
zgc:162707	9	26	8	9	298.98	597.96	92	1
zgc:162730	20	30	13	13	420.75	841.5	92	1
zgc:162816	15	47	3	5	381.15000000000003	762.3000000000001	92	1
zgc:162872	9	14	5	6	716.76	1433.52	92	1
zgc:162879	26	47	6	10	658.35	1316.7	92	1
zgc:162944	17	10	4	3	251.46	502.92	92	1
zgc:162952	7	19	4	5	328.68	657.36	92	1
zgc:162989	3	5	1	0	119.79	239.58	92	1
zgc:163014	29	52	7	18	573.21	1146.42	92	1
zgc:163057	3	3	0	0	140.58	281.16	92	1
zgc:163080	5	10	1	2	101.97	203.94	92	1
zgc:163098	7	93	6	12	865.26	1730.52	92	1
zgc:165481	6	21	3	4	265.32	530.64	92	1
zgc:165507	9	53	2	6	471.24	942.48	92	1
zgc:165508	24	15	9	9	478.5	957	92	1
zgc:165573	2	13	1	7	132.66	265.32	92	1
zgc:165604	12	16	8	8	297.99	595.98	92	1
zgc:171422	36	62	12	8	666.27	1332.54	92	1
zgc:171482	5	17	2	6	264.33	528.66	92	1
zgc:171566	12	22	5	0	320.76	641.52	92	1
zgc:171775	7	29	2	5	360.36	720.72	92	1
zgc:171844	10	9	7	1	191.07000000000002	382.14000000000004	92	1
zgc:171929	4	15	4	4	298.98	597.96	92	1
zgc:171971	18	18	8	9	465.3	930.6	92	1
zgc:172067	17	18	4	3	254.43	508.86	92	1
zgc:172076	21	15	9	7	480.15000000000003	960.3000000000001	92	1
zgc:172079	23	18	6	1	196.02	392.04	92	1
zgc:172121	23	18	5	6	320.76	641.52	92	1
zgc:172136	33	40	11	7	592.02	1184.04	92	1
zgc:172182	18	12	4	8	351.45	702.9	92	1
zgc:172270	11	19	3	7	184.14000000000001	368.28000000000003	92	1
zgc:172271	19	53	13	15	718.74	1437.48	92	1
zgc:172282	11	68	8	12	674.19	1348.38	92	1
zgc:172302	68	190	23	26	2374.6800000000003	4749.360000000001	92	1
zgc:172323	28	33	17	10	736.5600000000001	1473.1200000000001	92	1
zgc:173742	41	18	18	8	729.96	1459.92	92	1
zgc:174164	53	42	20	12	816.75	1633.5	92	1
zgc:174863	17	8	6	3	301.95	603.9	92	1
zgc:174888	13	12	3	2	229.68	459.36	92	1
zgc:174906	37	15	20	6	218.79000000000002	437.58000000000004	92	1
zgc:175214	2	8	1	1	154.44	308.88	92	1
zgc:175280	24	55	3	8	576.1800000000001	1152.3600000000001	92	1
zgc:193690	22	41	9	4	482.13	964.26	92	1
zgc:194209	11	17	4	6	394.02000000000004	788.0400000000001	92	1
zgc:194282	4	19	3	2	499.95000000000005	999.9000000000001	92	1
zgc:194312	30	21	10	9	339.57	679.14	92	1
zgc:194578	17	33	5	11	778.8000000000001	1557.6000000000001	92	1
zgc:194621	8	12	8	5	237.93	475.86	92	1
zgc:194887	5	18	3	4	333.63	667.26	92	1
zgc:194930	18	9	5	4	250.47	500.94	92	1
zgc:194990	22	28	6	5	405.90000000000003	811.8000000000001	92	1
zgc:195001	13	28	2	10	219.78	439.56	92	1
zgc:195212	23	29	7	3	466.95000000000005	933.9000000000001	92	1
zgc:195245	6	9	2	2	148.5	297	92	1
zgc:195282	4	1	0	0	93.39	186.78	92	1
zgc:198371	28	56	3	9	560.34	1120.68	92	1
zgc:55558	2	19	1	9	186.12	372.24	92	1
zgc:55943	2	7	0	1	107.91000000000001	215.82000000000002	92	1
zgc:56231	28	66	4	11	792	1584	92	1
zgc:56235	0	7	1	5	280.17	560.34	92	1
zgc:56585	5	8	4	7	256.41	512.82	92	1
zgc:56622	5	9	3	1	320.76	641.52	92	1
zgc:56699	8	10	6	3	274.23	548.46	92	1
zgc:63587	3	8	4	2	345.51	691.02	92	1
zgc:63863	19	29	7	7	409.86	819.72	92	1
zgc:63972	3	2	3	3	196.02	392.04	92	1
zgc:64106	35	24	6	2	318.78000000000003	637.5600000000001	92	1
zgc:65811	8	10	4	3	306.90000000000003	613.8000000000001	92	1
zgc:65851	10	11	8	6	513.8100000000001	1027.6200000000001	92	1
zgc:65895	61	86	5	9	837.87	1675.74	92	1
zgc:65997	10	15	4	3	261.36	522.72	92	1
zgc:66427	7	19	4	5	271.26	542.52	92	1
zgc:66433	98	51	28	16	1297.23	2594.46	92	1
zgc:66447	36	42	6	5	598.95	1197.9	92	1
zgc:66448	51	85	30	21	1327.5900000000001	2655.1800000000003	92	1
zgc:66455	50	39	14	8	617.76	1235.52	92	1
zgc:66479	15	16	11	5	577.1700000000001	1154.3400000000001	92	1
zgc:73226	3	5	10	8	316.8	633.6	92	1
zgc:77112	43	41	4	4	298.98	597.96	92	1
zgc:77151	44	51	28	17	886.0500000000001	1772.1000000000001	92	1
zgc:77375	8	36	1	10	401.94	803.88	92	1
zgc:77486	1	7	3	3	218.79000000000002	437.58000000000004	92	1
zgc:77752	36	48	9	14	618.75	1237.5	92	1
zgc:77784	59	107	18	23	1330.5600000000002	2661.1200000000003	92	1
zgc:77849	3	26	0	4	261.36	522.72	92	1
zgc:77880	5	9	11	8	303.93	607.86	92	1
zgc:85777	22	25	2	2	430.65000000000003	861.3000000000001	92	1
zgc:85843	16	23	5	6	378.18	756.36	92	1
zgc:85932	40	46	10	12	695.97	1391.94	92	1
zgc:86599	2	3	1	0	32.01	64.02	92	1
zgc:86609	2	10	1	3	249.48000000000002	498.96000000000004	92	1
zgc:86896	9	24	4	3	353.43	706.86	92	1
zgc:91890	16	44	8	10	452.43	904.86	92	1
zgc:91910	1	3	0	0	76.23	152.46	92	1
zgc:91944	2	8	8	9	499.95000000000005	999.9000000000001	92	1
zgc:92027	5	9	1	1	242.55	485.1	92	1
zgc:92107	32	74	19	8	1138.5	2277	92	1
zgc:92140	1	1	2	2	124.74000000000001	249.48000000000002	92	1
zgc:92162	2	6	1	0	152.46	304.92	92	1
zgc:92242	16	11	5	1	253.44	506.88	92	1
zgc:92275	24	32	3	3	445.5	891	92	1
zgc:92360	7	16	2	13	374.22	748.44	92	1
zgc:92429	11	11	6	8	419.76000000000005	839.5200000000001	92	1
zgc:92591	0	12	1	0	115.83000000000001	231.66000000000003	92	1
zgc:92594	21	36	19	13	511.83000000000004	1023.6600000000001	92	1
zgc:92606	1	17	0	0	116.82000000000001	233.64000000000001	92	1
zgc:92907	1	9	1	1	162.36	324.72	92	1
zgc:92912	0	5	1	2	124.74000000000001	249.48000000000002	92	1
zglp1	47	34	13	9	553.4100000000001	1106.8200000000002	92	1
zgpat	13	47	2	8	522.72	1045.44	92	1
zhx3	42	46	16	8	1000.8900000000001	2001.7800000000002	92	1
zic1	0	20	0	4	437.58000000000004	875.1600000000001	92	1
zic2a	2	21	0	3	437.58000000000004	875.1600000000001	92	1
zic2b	10	26	4	8	379.17	758.34	92	1
zic3	3	33	3	5	441.54	883.08	92	1
zic4	1	23	2	6	530.64	1061.28	92	1
zic5	6	32	6	4	500.94	1001.88	92	1
zic6	9	24	9	6	523.71	1047.42	92	1
zmat1	44	33	7	11	592.02	1184.04	92	1
zmat2	1	7	0	2	199.98000000000002	399.96000000000004	92	1
zmat3	23	37	4	1	484.11	968.22	92	1
zmat4a	0	19	4	3	258.39	516.78	92	1
zmat5	2	13	0	3	174.24	348.48	92	1
zmiz1a	17	78	7	11	1093.95	2187.9	92	1
zmiz2	11	25	27	10	912.7800000000001	1825.5600000000002	92	1
zmp:0000000529	9	54	4	11	676.1700000000001	1352.3400000000001	92	1
zmp:0000000660	46	59	36	19	1642.41	3284.82	92	1
zmp:0000000662	36	43	16	9	694.98	1389.96	92	1
zmp:0000000711	10	23	12	10	509.52000000000004	1019.0400000000001	92	1
zmp:0000000755	19	70	5	9	1023	2046	92	1
zmp:0000000760	27	55	8	17	756.36	1512.72	92	1
zmp:0000000896	74	80	14	15	1023.6600000000001	2047.3200000000002	92	1
zmp:0000000926	25	49	11	11	678.15	1356.3	92	1
zmp:0000000991	188	152	46	29	1837.44	3674.88	92	1
zmp:0000001082	136	71	37	12	1177.1100000000001	2354.2200000000003	92	1
zmp:0000001114	56	40	23	13	834.57	1669.14	92	1
zmp:0000001167	26	36	8	12	902.88	1805.76	92	1
zmp:0000001168	33	95	21	22	1273.14	2546.28	92	1
zmp:0000001200	45	147	19	30	2178	4356	92	1
zmp:0000001236	34	94	11	19	899.9100000000001	1799.8200000000002	92	1
zmp:0000001301	18	33	1	10	502.92	1005.84	92	1
zmpste24	4	41	4	1	458.37	916.74	92	1
zmym2	58	52	16	7	1428.5700000000002	2857.1400000000003	92	1
zmym4	114	78	39	17	1618.65	3237.3	92	1
zmynd10	20	33	7	5	449.46000000000004	898.9200000000001	92	1
zmynd11	9	25	13	9	658.35	1316.7	92	1
zmynd19	0	12	0	2	225.72	451.44	92	1
zmynd8	39	95	17	12	1295.5800000000002	2591.1600000000003	92	1
znf1035	278	200	55	28	2675.9700000000003	5351.9400000000005	92	1
znf106a	83	99	43	16	1688.94	3377.88	92	1
znf106b	84	71	24	19	1209.78	2419.56	92	1
znf131	19	40	1	8	570.24	1140.48	92	1
znf142	135	127	41	40	1658.25	3316.5	92	1
znf143b	26	80	11	9	628.65	1257.3	92	1
znf148	46	45	16	14	801.9000000000001	1603.8000000000002	92	1
znf16l	35	37	13	11	554.4	1108.8	92	1
znf185	37	32	20	17	1010.13	2020.26	92	1
znf207b	6	33	2	7	472.23	944.46	92	1
znf217	40	85	26	16	957.33	1914.66	92	1
znf219	56	96	22	37	1298.88	2597.76	92	1
znf276	36	35	4	6	595.98	1191.96	92	1
znf277	17	21	9	3	458.37	916.74	92	1
znf280d	24	40	13	3	834.57	1669.14	92	1
znf281a	30	44	10	11	788.0400000000001	1576.0800000000002	92	1
znf292a	103	266	26	32	2352.2400000000002	4704.4800000000005	92	1
znf292b	87	106	51	50	2430.4500000000003	4860.9000000000005	92	1
znf296	36	76	19	11	747.45	1494.9	92	1
znf318	95	97	63	41	1812.69	3625.38	92	1
znf319b	15	62	3	7	612.8100000000001	1225.6200000000001	92	1
znf330	3	20	6	10	309.87	619.74	92	1
znf341	15	45	16	4	949.4100000000001	1898.8200000000002	92	1
znf346	11	18	8	3	299.97	599.94	92	1
znf362a	3	21	5	6	442.53000000000003	885.0600000000001	92	1
znf362b	2	18	4	12	406.89000000000004	813.7800000000001	92	1
znf365	24	29	9	5	459.36	918.72	92	1
znf366	36	58	7	13	797.94	1595.88	92	1
znf367	11	18	5	7	313.83000000000004	627.6600000000001	92	1
znf384a	7	37	2	11	584.4300000000001	1168.8600000000001	92	1
znf384b	6	30	4	8	542.52	1085.04	92	1
znf385a	9	18	14	9	492.03000000000003	984.0600000000001	92	1
znf385b	9	20	10	13	575.52	1151.04	92	1
znf385c	31	48	9	10	588.39	1176.78	92	1
znf385d	8	12	6	4	450.45000000000005	900.9000000000001	92	1
znf395b	22	32	7	6	447.48	894.96	92	1
znf407	88	91	24	19	1471.14	2942.28	92	1
znf408	49	35	24	13	731.61	1463.22	92	1
znf410	17	13	4	5	451.44	902.88	92	1
znf414	14	10	5	7	252.45000000000002	504.90000000000003	92	1
znf423	27	127	8	21	1440.45	2880.9	92	1
znf438	44	93	17	13	775.1700000000001	1550.3400000000001	92	1
znf451	57	61	12	8	891.33	1782.66	92	1
znf462	76	203	38	52	2518.56	5037.12	92	1
znf507	82	73	22	18	997.9200000000001	1995.8400000000001	92	1
znf511	12	13	10	2	297.99	595.98	92	1
znf513a	30	67	7	8	694.32	1388.64	92	1
znf526	67	67	9	16	1053.3600000000001	2106.7200000000003	92	1
znf532	82	104	27	22	1280.0700000000002	2560.1400000000003	92	1
znf536	41	101	16	16	1437.48	2874.96	92	1
znf574	33	50	22	17	1046.76	2093.52	92	1
znf592	121	138	22	19	1223.64	2447.28	92	1
znf593	7	19	2	3	166.32000000000002	332.64000000000004	92	1
znf598	35	72	21	16	921.69	1843.38	92	1
znf608	89	93	32	26	1515.69	3031.38	92	1
znf609a	104	107	25	19	1263.24	2526.48	92	1
znf618	24	86	10	15	936.5400000000001	1873.0800000000002	92	1
znf622	10	26	9	4	457.38	914.76	92	1
znf628	61	117	16	10	1407.78	2815.56	92	1
znf638	4	4	7	4	882.09	1764.18	92	1
znf644a	54	95	17	18	1155.3300000000002	2310.6600000000003	92	1
znf644b	121	62	35	17	1154.3400000000001	2308.6800000000003	92	1
znf646	68	126	31	23	1523.6100000000001	3047.2200000000003	92	1
znf648	46	51	7	8	489.06	978.12	92	1
znf652	22	47	16	16	690.0300000000001	1380.0600000000002	92	1
znf653	17	32	11	9	644.49	1288.98	92	1
znf668	15	53	18	13	645.48	1290.96	92	1
znf687a	73	134	28	23	1287.99	2575.98	92	1
znf687b	30	108	8	16	1428.5700000000002	2857.1400000000003	92	1
znf703	15	47	2	8	582.12	1164.24	92	1
znf704	10	32	11	1	495	990	92	1
znf706	0	5	0	0	76.23	152.46	92	1
znf710a	21	64	6	13	681.12	1362.24	92	1
znf710b	15	51	2	9	721.71	1443.42	92	1
znf711	14	69	2	6	860.3100000000001	1720.6200000000001	92	1
znf740a	4	21	3	3	694.98	1389.96	92	1
znf750	74	45	16	7	594.99	1189.98	92	1
znf800b	43	71	12	14	927.63	1855.26	92	1
znf804a	13	15	37	20	1227.6000000000001	2455.2000000000003	92	1
znf827	34	75	23	17	1492.92	2985.84	92	1
znf830	20	38	3	11	350.46000000000004	700.9200000000001	92	1
znf831	127	106	47	22	1660.23	3320.46	92	1
znf839	52	72	8	15	951.3900000000001	1902.7800000000002	92	1
znf865	46	119	20	35	1361.25	2722.5	92	1
znfx1	177	114	38	21	1783.98	3567.96	92	1
znhit1	4	7	1	1	173.25	346.5	92	1
znhit2	49	55	17	12	635.58	1271.16	92	1
znhit3	7	9	5	2	147.51000000000002	295.02000000000004	92	1
znhit6	26	23	9	6	380.16	760.32	92	1
znrd2	3	26	3	3	228.69	457.38	92	1
znrf1	6	22	2	3	215.82000000000002	431.64000000000004	92	1
znrf2b	0	2	3	2	220.77	441.54	92	1
znrf3	40	40	19	14	956.34	1912.68	92	1
zp3d.2	46	36	8	6	503.91	1007.82	92	1
zp3f.2	32	16	4	6	366.63	733.26	92	1
zpax1	11	8	9	3	833.58	1667.16	92	1
zpax4	53	75	14	22	774.1800000000001	1548.3600000000001	92	1
zpd	36	26	3	7	396	792	92	1
zpld1a	1	25	2	8	409.86	819.72	92	1
zpr1	18	43	7	5	455.40000000000003	910.8000000000001	92	1
zranb1a	17	79	6	2	706.86	1413.72	92	1
zranb1b	11	58	9	10	749.4300000000001	1498.8600000000001	92	1
zranb2	9	16	5	2	345.51	691.02	92	1
zranb3	31	36	33	9	1104.8400000000001	2209.6800000000003	92	1
zrsr2	17	32	10	7	655.38	1310.76	92	1
zswim2	20	12	5	4	479.16	958.32	92	1
zswim5	5	90	7	17	1148.4	2296.8	92	1
zswim6	16	37	28	18	1109.79	2219.58	92	1
zswim7	11	5	1	1	137.61	275.22	92	1
zswim8	14	129	31	37	1933.47	3866.94	92	1
zte38	19	25	2	6	319.77000000000004	639.5400000000001	92	1
zw10	22	60	1	9	758.34	1516.68	92	1
zwilch	49	45	9	11	591.03	1182.06	92	1
zyg11	13	38	16	12	731.61	1463.22	92	1
zyx	12	36	14	6	615.78	1231.56	92	1
zzef1	89	230	21	32	3011.58	6023.16	92	1
zzz3	36	61	20	12	1061.28	2122.56	92	1
abi3a,ifnphi1	0	0	1	1	35.64	71.28	92	1
apoc1	0	0	1	1	81.18	162.36	92	1
apoc2	0	0	5	1	96.03	192.06	92	1
atg10	0	0	10	3	269.28000000000003	538.5600000000001	92	1
auh	0	0	5	5	307.89	615.78	92	1
bmf2	0	0	14	5	229.68	459.36	92	1
bricd5	0	0	8	5	245.52	491.04	92	1
calml4a	0	0	3	0	152.46	304.92	92	1
cbln11	0	0	3	3	242.55	485.1	92	1
ccl27a	0	0	7	3	97.02000000000001	194.04000000000002	92	1
cdc42se1	0	0	3	2	103.95	207.9	92	1
chd1	0	0	17	17	1778.0400000000002	3556.0800000000004	92	1
cmc1	0	0	2	2	106.92	213.84	92	1
cryba4	0	0	5	2	195.03	390.06	92	1
cunh12orf73	0	0	1	3	76.23	152.46	92	1
cunh17orf97	0	0	12	4	201.96	403.92	92	1
dbndd1	0	0	2	3	155.43	310.86	92	1
dhh	0	0	3	1	452.43	904.86	92	1
dnase1l4.1	0	0	4	4	262.35	524.7	92	1
fam228a	0	0	4	3	184.14000000000001	368.28000000000003	92	1
fgf21	0	0	4	2	204.93	409.86	92	1
gpr132b	0	0	10	6	351.45	702.9	92	1
ift27	0	0	4	1	203.94	407.88	92	1
il11b	0	0	6	2	199.98000000000002	399.96000000000004	92	1
jagn1b	0	0	2	1	102.96000000000001	205.92000000000002	92	1
linc.pou2af1	0	0	33	11	264.33	528.66	92	1
LOC119194070	0	0	11	12	360.36	720.72	92	1
LOC119194187	0	0	1	1	282.15000000000003	564.3000000000001	92	1
LOC119194319	0	0	2	1	396.33000000000004	792.6600000000001	92	1
LOC119194613	0	0	3	2	203.94	407.88	92	1
LOC119194820	0	0	1	2	214.83	429.66	92	1
LOC119194828	0	0	7	2	260.7	521.4	92	1
LOC119194831	0	0	8	0	229.02	458.04	92	1
LOC119194863	0	0	56	96	993.63	1987.26	92	1
LOC119194880	0	0	4	0	216.15	432.3	92	1
LOC119195051	0	0	2	1	122.76	245.52	92	1
LOC119195075	0	0	7	0	120.78	241.56	92	1
LOC119195229	0	0	7	5	157.41	314.82	92	1
LOC119195280	0	0	4	4	161.37	322.74	92	1
LOC119195292	0	0	5	3	193.05	386.1	92	1
LOC119195297	0	0	14	10	322.74	645.48	92	1
LOC119195298	0	0	36	15	526.35	1052.7	92	1
LOC119195302	0	0	8	3	223.74	447.48	92	1
LOC119195304	0	0	4	3	325.38	650.76	92	1
LOC119195320	0	0	2	2	330.66	661.32	92	1
LOC119195387	0	0	0	2	256.41	512.82	92	1
LOC119195414	0	0	7	0	266.31	532.62	92	1
LOC119195430	0	0	6	5	371.25	742.5	92	1
LOC119195469	0	0	2	0	554.4	1108.8	92	1
LOC119195470	0	0	28	9	418.77000000000004	837.5400000000001	92	1
LOC119195501	0	0	0	3	174.24	348.48	92	1
LOC119195561	0	0	8	3	396	792	92	1
LOC119195621	0	0	28	11	499.29	998.58	92	1
LOC119195829	0	0	2	1	50.49	100.98	92	1
LOC119195859	0	0	4	2	207.9	415.8	92	1
LOC119195867	0	0	1	4	201.96	403.92	92	1
LOC119195913	0	0	19	5	285.12	570.24	92	1
LOC119195921	0	0	19	2	117.15	234.3	92	1
LOC119195982	0	0	10	3	142.56	285.12	92	1
LOC119195985	0	0	7	2	250.47	500.94	92	1
LOC119195991	0	0	2	0	213.18	426.36	92	1
LOC119196003	0	0	10	2	365.97	731.94	92	1
LOC119196015	0	0	5	1	210.87	421.74	92	1
LOC119196055	0	0	44	3	528.66	1057.32	92	1
LOC119196087	0	0	2	2	250.47	500.94	92	1
LOC119196212	0	0	15	11	282.15000000000003	564.3000000000001	92	1
LOC119196215	0	0	4	4	143.55	287.1	92	1
LOC119196571	0	0	10	7	146.52	293.04	92	1
LOC119196573	0	0	3	0	130.68	261.36	92	1
LOC119196574	0	0	3	3	125.73	251.46	92	1
LOC119196622	0	0	2	1	547.47	1094.94	92	1
LOC119196646	0	0	20	12	480.15000000000003	960.3000000000001	92	1
LOC119196659	0	0	25	9	475.86	951.72	92	1
LOC119196701	0	0	18	3	499.29	998.58	92	1
LOC119196997	0	0	4	2	231.33	462.66	92	1
